ball_x,ball_y,ball_dx,ball_dy,paddle_y,action
295.84,-263.84,-2,-2,-226.04,0
295.42,-264.26,-2,-2,-226.04,0
294.46,-265.22,-2,-2,-226.04,0
294.04,-265.63,-2,-2,-226.04,0
293.41,-266.27,-2,-2,-226.04,0
292.76,-266.91,-2,-2,-226.04,0
292.16,-267.52,-2,-2,-226.04,0
291.24,-268.43,-2,-2,-226.04,0
290.85,-268.82,-2,-2,-226.04,0
290.31,-269.37,-2,-2,-226.04,0
289.43,-270.25,-2,-2,-226.04,0
288.78,-270.89,-2,-2,-226.04,0
288.38,-271.3,-2,-2,-226.04,0
287.74,-271.94,-2,-2,-226.04,0
287.01,-272.66,-2,-2,-226.04,0
286.58,-273.09,-2,-2,-226.04,0
285.8,-273.87,-2,-2,-226.04,0
284.94,-274.73,-2,-2,-226.04,0
284.33,-275.34,-2,-2,-226.04,0
283.99,-275.68,-2,-2,-226.04,0
283.39,-276.29,-2,-2,-226.04,0
282.87,-276.81,-2,-2,-226.04,0
282.16,-277.51,-2,-2,-226.04,0
281.49,-278.19,-2,-2,-226.04,0
280.97,-278.7,-2,-2,-226.04,0
280.22,-279.45,-2,-2,-226.04,0
279.86,-279.82,-2,-2,-226.04,0
278.61,-281.07,-2,-2,-223.43,1
278.0,-281.67,-2,-2,-222.18,1
277.52,-282.15,-2,-2,-221.17,1
276.81,-282.87,-2,-2,-219.69,1
276.4,-283.27,-2,-2,-218.84,1
275.76,-283.91,-2,-2,-217.5,1
274.76,-284.92,-2,-2,-215.41,1
274.1,-285.57,-2,-2,-214.05,1
273.47,-286.2,-2,-2,-212.73,1
273.05,-286.63,-2,-2,-211.85,1
272.48,-287.2,-2,-2,-210.66,1
271.82,-287.85,-2,-2,-209.3,1
271.4,-288.27,-2,-2,-208.42,1
270.68,-288.99,-2,-2,-206.93,1
269.95,-289.72,-2,-2,-205.4,1
269.33,-290.35,-2,-2,-204.1,1
268.96,-289.64,-2,2,-203.34,1
267.98,-288.65,-2,2,-201.28,1
267.48,-288.16,-2,2,-200.26,1
267.0,-287.67,-2,2,-199.25,1
266.44,-287.11,-2,2,-198.08,1
265.52,-286.19,-2,2,-196.16,1
264.79,-285.47,-2,2,-194.65,1
264.11,-284.79,-2,2,-193.23,1
263.16,-283.84,-2,2,-191.26,1
262.6,-283.27,-2,2,-190.08,1
262.2,-282.87,-2,2,-189.24,1
261.51,-282.18,-2,2,-187.81,1
260.68,-281.35,-2,2,-186.08,1
259.76,-280.44,-2,2,-184.17,1
258.82,-279.49,-2,2,-182.2,1
258.18,-278.86,-2,2,-180.88,1
257.86,-278.53,-2,2,-180.21,1
257.01,-277.68,-2,2,-178.43,1
256.58,-277.26,-2,2,-177.55,1
256.0,-276.67,-2,2,-176.33,1
255.12,-275.8,-2,2,-174.51,1
254.47,-275.14,-2,2,-173.14,1
253.79,-274.47,-2,2,-171.74,1
253.38,-274.05,-2,2,-170.87,1
252.56,-273.23,-2,2,-169.16,1
251.91,-272.58,-2,2,-167.81,1
251.51,-272.19,-2,2,-166.99,1
250.65,-271.32,-2,2,-165.19,1
250.2,-270.87,-2,2,-164.25,1
249.49,-270.16,-2,2,-162.77,1
249.0,-269.68,-2,2,-161.76,1
248.33,-269.0,-2,2,-160.35,1
247.85,-268.52,-2,2,-159.35,1
246.92,-267.6,-2,2,-157.42,1
246.6,-267.27,-2,2,-156.74,1
245.71,-266.39,-2,2,-154.91,1
245.31,-265.98,-2,2,-154.06,1
244.71,-265.38,-2,2,-152.8,1
243.95,-264.62,-2,2,-151.22,1
243.38,-264.05,-2,2,-150.03,1
242.81,-263.48,-2,2,-148.85,1
242.17,-262.84,-2,2,-147.52,1
241.76,-262.43,-2,2,-146.66,1
240.99,-261.66,-2,2,-145.06,1
240.34,-261.01,-2,2,-143.7,1
239.65,-260.32,-2,2,-142.27,1
238.93,-259.6,-2,2,-140.76,1
238.2,-258.88,-2,2,-139.25,1
237.82,-258.5,-2,2,-138.46,1
237.22,-257.89,-2,2,-137.21,1
236.39,-257.06,-2,2,-135.47,1
235.86,-256.53,-2,2,-134.38,1
235.17,-255.85,-2,2,-132.95,1
234.57,-255.24,-2,2,-131.69,1
234.09,-254.76,-2,2,-130.68,1
233.41,-254.09,-2,2,-129.28,1
232.97,-253.65,-2,2,-128.36,1
232.23,-252.9,-2,2,-126.81,1
231.75,-252.42,-2,2,-125.81,1
230.99,-251.67,-2,2,-124.23,1
230.64,-251.32,-2,2,-123.51,1
230.08,-250.76,-2,2,-122.34,1
229.48,-250.15,-2,2,-121.08,1
228.98,-249.66,-2,2,-120.05,1
228.46,-249.14,-2,2,-118.96,1
227.8,-248.48,-2,2,-117.59,1
227.19,-247.87,-2,2,-116.32,1
226.45,-247.12,-2,2,-114.77,1
226.08,-246.76,-2,2,-114.01,1
225.57,-246.24,-2,2,-112.94,1
225.07,-245.75,-2,2,-111.9,1
224.51,-245.18,-2,2,-110.73,1
224.0,-244.67,-2,2,-109.67,1
223.5,-244.17,-2,2,-108.63,1
222.89,-243.57,-2,2,-107.36,1
221.8,-242.48,-2,2,-105.09,1
221.48,-242.15,-2,2,-104.41,1
220.68,-241.36,-2,2,-102.76,1
220.36,-241.04,-2,2,-102.09,1
219.77,-240.45,-2,2,-100.87,1
218.82,-239.49,-2,2,-98.87,1
218.4,-239.07,-2,2,-98.0,1
217.48,-238.15,-2,2,-96.08,1
217.04,-237.72,-2,2,-95.18,1
216.42,-237.1,-2,2,-93.89,1
215.67,-236.34,-2,2,-92.31,1
214.91,-235.58,-2,2,-90.73,1
214.17,-234.85,-2,2,-89.2,1
213.53,-234.21,-2,2,-87.86,1
213.03,-233.71,-2,2,-86.82,1
212.52,-233.2,-2,2,-85.75,1
211.89,-232.57,-2,2,-84.44,1
211.47,-232.14,-2,2,-83.56,1
210.73,-231.41,-2,2,-82.03,1
209.96,-230.63,-2,2,-80.42,1
209.31,-229.99,-2,2,-79.07,1
208.91,-229.59,-2,2,-78.23,1
208.19,-228.86,-2,2,-76.73,1
207.73,-228.4,-2,2,-75.76,1
206.86,-227.53,-2,2,-73.96,1
206.27,-226.95,-2,2,-72.73,1
205.85,-226.52,-2,2,-71.85,1
205.31,-225.99,-2,2,-70.74,1
204.45,-225.13,-2,2,-68.94,1
203.82,-224.49,-2,2,-67.62,1
203.2,-223.87,-2,2,-66.33,1
202.48,-223.16,-2,2,-64.84,1
202.0,-222.67,-2,2,-63.83,1
201.47,-222.15,-2,2,-62.74,1
200.91,-221.58,-2,2,-61.56,1
199.92,-220.59,-2,2,-59.5,1
199.08,-219.76,-2,2,-57.76,1
198.25,-218.93,-2,2,-56.03,1
197.56,-218.23,-2,2,-54.58,1
196.95,-217.62,-2,2,-53.31,1
196.53,-217.2,-2,2,-52.44,1
195.93,-216.6,-2,2,-51.18,1
195.43,-216.1,-2,2,-50.15,1
194.81,-215.48,-2,2,-48.85,1
194.2,-214.88,-2,2,-47.6,1
193.16,-213.84,-2,2,-45.42,1
192.77,-213.44,-2,2,-44.6,1
191.88,-212.55,-2,2,-42.74,1
191.16,-211.84,-2,2,-41.25,1
190.29,-210.96,-2,2,-39.43,1
189.79,-210.47,-2,2,-38.4,1
189.06,-209.74,-2,2,-36.88,1
188.5,-209.17,-2,2,-35.71,1
